No.,Time,Source,Destination,Protocol,Length,SrcPort,DstPort,Flags,Seq,Ack,Win,Len,MSS,Direction,TransID,UnitID,FuncCode,FuncDesc,Other Protocol Details
237,10.019237,192.168.1.100,192.168.1.106,TCP,54,3234,502,ACK,1,1,64240,0,,,,,,,
238,10.019702,192.168.1.100,192.168.1.106,Modbus/TCP,66,,,,,,,,,Query:,2598,1,2,Read Discrete Inputs,
239,10.020317,192.168.1.100,192.168.1.101,TCP,54,3230,502,"FIN, ACK",13,11,64230,0,,,,,,,
240,10.020478,192.168.1.106,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2598,1,2,Read Discrete Inputs,
241,10.020512,192.168.1.101,192.168.1.100,TCP,54,502,3230,ACK,11,14,64228,0,,,,,,,
242,10.020785,192.168.1.101,192.168.1.100,TCP,54,502,3230,"FIN, ACK",11,14,64228,0,,,,,,,
243,10.020898,192.168.1.100,192.168.1.101,TCP,54,3230,502,ACK,14,12,64230,0,,,,,,,
244,10.021467,192.168.1.100,192.168.1.101,TCP,62,3235,502,SYN,0,,64240,0,1460,,,,,,
245,10.02161,192.168.1.101,192.168.1.100,TCP,62,502,3235,"SYN, ACK",0,1,64240,0,1460,,,,,,
246,10.021719,192.168.1.100,192.168.1.101,TCP,54,3235,502,ACK,1,1,64240,0,,,,,,,
247,10.022167,192.168.1.100,192.168.1.101,Modbus/TCP,66,,,,,,,,,Query:,2571,1,1,Read Coils,
248,10.022753,192.168.1.100,192.168.1.102,TCP,54,3225,502,"FIN, ACK",13,18,64223,0,,,,,,,
249,10.022927,192.168.1.102,192.168.1.100,TCP,54,502,3225,ACK,18,14,64228,0,,,,,,,
250,10.022974,192.168.1.101,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2571,1,1,Read Coils,
251,10.023202,192.168.1.102,192.168.1.100,TCP,54,502,3225,"FIN, ACK",18,14,64228,0,,,,,,,
252,10.023324,192.168.1.100,192.168.1.102,TCP,54,3225,502,ACK,14,19,64223,0,,,,,,,
253,10.023908,192.168.1.100,192.168.1.102,TCP,62,3236,502,SYN,0,,64240,0,1460,,,,,,
254,10.02404,192.168.1.102,192.168.1.100,TCP,62,502,3236,"SYN, ACK",0,1,64240,0,1460,,,,,,
255,10.024153,192.168.1.100,192.168.1.102,TCP,54,3236,502,ACK,1,1,64240,0,,,,,,,
256,10.024639,192.168.1.100,192.168.1.102,Modbus/TCP,66,,,,,,,,,Query:,2597,1,2,Read Discrete Inputs,
257,10.024996,192.168.1.100,192.168.1.104,TCP,54,3231,502,"FIN, ACK",13,11,64230,0,,,,,,,
258,10.025093,192.168.1.104,192.168.1.100,TCP,54,502,3231,ACK,11,14,64228,0,,,,,,,
259,10.025115,192.168.1.102,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2597,1,2,Read Discrete Inputs,
260,10.025301,192.168.1.104,192.168.1.100,TCP,54,502,3231,"FIN, ACK",11,14,64228,0,,,,,,,
261,10.025505,192.168.1.100,192.168.1.104,TCP,62,3237,502,SYN,0,,64240,0,1460,,,,,,
262,10.025557,192.168.1.100,192.168.1.104,TCP,54,3231,502,ACK,14,12,64230,0,,,,,,,
263,10.025592,192.168.1.104,192.168.1.100,TCP,62,502,3237,"SYN, ACK",0,1,64240,0,1460,,,,,,
264,10.026133,192.168.1.100,192.168.1.103,TCP,54,3233,502,"FIN, ACK",13,11,64230,0,,,,,,,
265,10.026181,192.168.1.100,192.168.1.104,TCP,54,3237,502,ACK,1,1,64240,0,,,,,,,
266,10.026248,192.168.1.103,192.168.1.100,TCP,54,502,3233,ACK,11,14,64228,0,,,,,,,
267,10.026392,192.168.1.103,192.168.1.100,TCP,54,502,3233,"FIN, ACK",11,14,64228,0,,,,,,,
268,10.026439,192.168.1.100,192.168.1.103,TCP,54,3233,502,ACK,14,12,64230,0,,,,,,,
269,10.026506,192.168.1.100,192.168.1.104,Modbus/TCP,66,,,,,,,,,Query:,2602,1,1,Read Coils,
270,10.026879,192.168.1.104,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2602,1,1,Read Coils,
271,10.02689,192.168.1.100,192.168.1.103,TCP,62,3238,502,SYN,0,,64240,0,1460,,,,,,
272,10.026959,192.168.1.103,192.168.1.100,TCP,62,502,3238,"SYN, ACK",0,1,64240,0,1460,,,,,,
273,10.027014,192.168.1.100,192.168.1.103,TCP,54,3238,502,ACK,1,1,64240,0,,,,,,,
274,10.027212,192.168.1.100,192.168.1.103,Modbus/TCP,66,,,,,,,,,Query:,2585,1,1,Read Coils,
275,10.027475,192.168.1.100,192.168.1.106,TCP,54,3234,502,"FIN, ACK",13,11,64230,0,,,,,,,
276,10.027582,192.168.1.106,192.168.1.100,TCP,54,502,3234,ACK,11,14,64228,0,,,,,,,
277,10.027602,192.168.1.103,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2585,1,1,Read Coils,
278,10.027726,192.168.1.106,192.168.1.100,TCP,54,502,3234,"FIN, ACK",11,14,64228,0,,,,,,,
279,10.027788,192.168.1.100,192.168.1.106,TCP,62,3239,502,SYN,0,,64240,0,1460,,,,,,
280,10.027829,192.168.1.100,192.168.1.106,TCP,54,3234,502,ACK,14,12,64230,0,,,,,,,
281,10.027855,192.168.1.106,192.168.1.100,TCP,62,502,3239,"SYN, ACK",0,1,64240,0,1460,,,,,,
282,10.028211,192.168.1.100,192.168.1.101,TCP,54,3235,502,"FIN, ACK",13,11,64230,0,,,,,,,
283,10.028259,192.168.1.100,192.168.1.106,TCP,54,3239,502,ACK,1,1,64240,0,,,,,,,
284,10.028315,192.168.1.101,192.168.1.100,TCP,54,502,3235,ACK,11,14,64228,0,,,,,,,
285,10.028458,192.168.1.101,192.168.1.100,TCP,54,502,3235,"FIN, ACK",11,14,64228,0,,,,,,,
286,10.02851,192.168.1.100,192.168.1.101,TCP,54,3235,502,ACK,14,12,64230,0,,,,,,,
287,10.028748,192.168.1.100,192.168.1.106,Modbus/TCP,66,,,,,,,,,Query:,2599,1,1,Read Coils,
288,10.029018,192.168.1.100,192.168.1.102,TCP,54,3236,502,"FIN, ACK",13,11,64230,0,,,,,,,
289,10.029116,192.168.1.102,192.168.1.100,TCP,54,502,3236,ACK,11,14,64228,0,,,,,,,
290,10.029127,192.168.1.106,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2599,1,1,Read Coils,
291,10.029254,192.168.1.102,192.168.1.100,TCP,54,502,3236,"FIN, ACK",11,14,64228,0,,,,,,,
292,10.029296,192.168.1.100,192.168.1.102,TCP,54,3236,502,ACK,14,12,64230,0,,,,,,,
293,10.029521,192.168.1.100,192.168.1.102,TCP,62,3240,502,SYN,0,,64240,0,1460,,,,,,
294,10.029591,192.168.1.102,192.168.1.100,TCP,62,502,3240,"SYN, ACK",0,1,64240,0,1460,,,,,,
295,10.029651,192.168.1.100,192.168.1.102,TCP,54,3240,502,ACK,1,1,64240,0,,,,,,,
296,10.029849,192.168.1.100,192.168.1.102,Modbus/TCP,66,,,,,,,,,Query:,2598,1,1,Read Coils,
297,10.03004,192.168.1.100,192.168.1.105,TCP,54,3232,502,"FIN, ACK",13,11,64230,0,,,,,,,
298,10.030178,192.168.1.105,192.168.1.100,TCP,54,502,3232,ACK,11,14,64228,0,,,,,,,
299,10.030222,192.168.1.102,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2598,1,1,Read Coils,
300,10.030343,192.168.1.105,192.168.1.100,TCP,54,502,3232,"FIN, ACK",11,14,64228,0,,,,,,,
301,10.030346,192.168.1.100,192.168.1.105,TCP,62,3241,502,SYN,0,,64240,0,1460,,,,,,
302,10.030387,192.168.1.100,192.168.1.105,TCP,54,3232,502,ACK,14,12,64230,0,,,,,,,
303,10.030412,192.168.1.105,192.168.1.100,TCP,62,502,3241,"SYN, ACK",0,1,64240,0,1460,,,,,,
304,10.030464,192.168.1.100,192.168.1.105,TCP,54,3241,502,ACK,1,1,64240,0,,,,,,,
305,10.030807,192.168.1.100,192.168.1.105,Modbus/TCP,66,,,,,,,,,Query:,2553,1,1,Read Coils,
306,10.030995,192.168.1.100,192.168.1.104,TCP,54,3237,502,"FIN, ACK",13,11,64230,0,,,,,,,
307,10.031087,192.168.1.104,192.168.1.100,TCP,54,502,3237,ACK,11,14,64228,0,,,,,,,
308,10.031184,192.168.1.105,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2553,1,1,Read Coils,
309,10.03122,192.168.1.104,192.168.1.100,TCP,54,502,3237,"FIN, ACK",11,14,64228,0,,,,,,,
310,10.031278,192.168.1.100,192.168.1.104,TCP,54,3237,502,ACK,14,12,64230,0,,,,,,,
311,10.031554,192.168.1.100,192.168.1.103,TCP,54,3238,502,"FIN, ACK",13,11,64230,0,,,,,,,
312,10.03164,192.168.1.103,192.168.1.100,TCP,54,502,3238,ACK,11,14,64228,0,,,,,,,
313,10.031762,192.168.1.103,192.168.1.100,TCP,54,502,3238,"FIN, ACK",11,14,64228,0,,,,,,,
314,10.031877,192.168.1.100,192.168.1.106,TCP,54,3239,502,"FIN, ACK",13,11,64230,0,,,,,,,
315,10.031918,192.168.1.100,192.168.1.103,TCP,54,3238,502,ACK,14,12,64230,0,,,,,,,
316,10.03196,192.168.1.106,192.168.1.100,TCP,54,502,3239,ACK,11,14,64228,0,,,,,,,
317,10.032076,192.168.1.106,192.168.1.100,TCP,54,502,3239,"FIN, ACK",11,14,64228,0,,,,,,,
318,10.032114,192.168.1.100,192.168.1.106,TCP,54,3239,502,ACK,14,12,64230,0,,,,,,,
319,10.032542,192.168.1.100,192.168.1.102,TCP,54,3240,502,"FIN, ACK",13,11,64230,0,,,,,,,
320,10.032623,192.168.1.102,192.168.1.100,TCP,54,502,3240,ACK,11,14,64228,0,,,,,,,
321,10.032734,192.168.1.102,192.168.1.100,TCP,54,502,3240,"FIN, ACK",11,14,64228,0,,,,,,,
322,10.032782,192.168.1.100,192.168.1.102,TCP,54,3240,502,ACK,14,12,64230,0,,,,,,,
323,10.033008,192.168.1.100,192.168.1.105,TCP,54,3241,502,"FIN, ACK",13,11,64230,0,,,,,,,
324,10.033086,192.168.1.105,192.168.1.100,TCP,54,502,3241,ACK,11,14,64228,0,,,,,,,
325,10.033195,192.168.1.105,192.168.1.100,TCP,54,502,3241,"FIN, ACK",11,14,64228,0,,,,,,,
326,10.033238,192.168.1.100,192.168.1.105,TCP,54,3241,502,ACK,14,12,64230,0,,,,,,,
327,11.162916,192.168.1.100,192.168.1.101,TCP,62,3242,502,SYN,0,,64240,0,1460,,,,,,
328,11.16301,192.168.1.101,192.168.1.100,TCP,62,502,3242,"SYN, ACK",0,1,64240,0,1460,,,,,,
329,11.163068,192.168.1.100,192.168.1.101,TCP,54,3242,502,ACK,1,1,64240,0,,,,,,,
330,11.163271,192.168.1.100,192.168.1.101,Modbus/TCP,66,,,,,,,,,Query:,1,1,5,Write Single Coil,
331,11.163727,192.168.1.101,192.168.1.100,Modbus/TCP,66,,,,,,,,,Response:,1,1,5,Write Single Coil,
332,11.164023,192.168.1.100,192.168.1.101,TCP,54,3242,502,"FIN, ACK",13,13,64228,0,,,,,,,
333,11.164103,192.168.1.101,192.168.1.100,TCP,54,502,3242,ACK,13,14,64228,0,,,,,,,
334,11.164214,192.168.1.101,192.168.1.100,TCP,54,502,3242,"FIN, ACK",13,14,64228,0,,,,,,,
335,11.164253,192.168.1.100,192.168.1.101,TCP,54,3242,502,ACK,14,14,64228,0,,,,,,,
336,11.841609,fe80::c884:9a0d:b395:87ca,ff02::1:2,DHCPv6,150,,,,,,,,,,,,,,Solicit XID: 0x89fff1 CID: 00010001143d43c1001cc029ea74 
337,15.841783,fe80::c884:9a0d:b395:87ca,ff02::1:2,DHCPv6,150,,,,,,,,,,,,,,Solicit XID: 0x89fff1 CID: 00010001143d43c1001cc029ea74 
338,19.999674,192.168.1.100,192.168.1.106,TCP,62,3243,502,SYN,0,,64240,0,1460,,,,,,
339,19.999862,192.168.1.106,192.168.1.100,TCP,62,502,3243,"SYN, ACK",0,1,64240,0,1460,,,,,,
340,20.000003,192.168.1.100,192.168.1.106,TCP,54,3243,502,ACK,1,1,64240,0,,,,,,,
341,20.000614,192.168.1.100,192.168.1.106,Modbus/TCP,66,,,,,,,,,Query:,2600,1,3,Read Holding Registers,
342,20.001205,192.168.1.100,192.168.1.104,TCP,62,3244,502,SYN,0,,64240,0,1460,,,,,,
343,20.001374,192.168.1.104,192.168.1.100,TCP,62,502,3244,"SYN, ACK",0,1,64240,0,1460,,,,,,
344,20.001475,192.168.1.106,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2600,1,3,Read Holding Registers,
345,20.00154,192.168.1.100,192.168.1.104,TCP,54,3244,502,ACK,1,1,64240,0,,,,,,,
346,20.002087,192.168.1.100,192.168.1.104,Modbus/TCP,66,,,,,,,,,Query:,2603,1,3,Read Holding Registers,
347,20.002963,192.168.1.104,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2603,1,3,Read Holding Registers,
348,20.003548,192.168.1.100,192.168.1.106,TCP,54,3243,502,"FIN, ACK",13,18,64223,0,,,,,,,
349,20.003711,192.168.1.106,192.168.1.100,TCP,54,502,3243,ACK,18,14,64228,0,,,,,,,
350,20.003993,192.168.1.106,192.168.1.100,TCP,54,502,3243,"FIN, ACK",18,14,64228,0,,,,,,,
351,20.004094,192.168.1.100,192.168.1.106,TCP,54,3243,502,ACK,14,19,64223,0,,,,,,,
352,20.004939,192.168.1.100,192.168.1.104,TCP,54,3244,502,"FIN, ACK",13,18,64223,0,,,,,,,
353,20.005104,192.168.1.104,192.168.1.100,TCP,54,502,3244,ACK,18,14,64228,0,,,,,,,
354,20.005362,192.168.1.104,192.168.1.100,TCP,54,502,3244,"FIN, ACK",18,14,64228,0,,,,,,,
355,20.005463,192.168.1.100,192.168.1.104,TCP,54,3244,502,ACK,14,19,64223,0,,,,,,,
356,20.006037,192.168.1.100,192.168.1.101,TCP,62,3245,502,SYN,0,,64240,0,1460,,,,,,
357,20.006247,192.168.1.101,192.168.1.100,TCP,62,502,3245,"SYN, ACK",0,1,64240,0,1460,,,,,,
358,20.006353,192.168.1.100,192.168.1.101,TCP,54,3245,502,ACK,1,1,64240,0,,,,,,,
359,20.006813,192.168.1.100,192.168.1.101,Modbus/TCP,66,,,,,,,,,Query:,2572,1,3,Read Holding Registers,
360,20.007073,192.168.1.100,192.168.1.103,TCP,62,3247,502,SYN,0,,64240,0,1460,,,,,,
361,20.007244,192.168.1.103,192.168.1.100,TCP,62,502,3247,"SYN, ACK",0,1,64240,0,1460,,,,,,
362,20.00735,192.168.1.100,192.168.1.103,TCP,54,3247,502,ACK,1,1,64240,0,,,,,,,
363,20.007693,192.168.1.101,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2572,1,3,Read Holding Registers,
364,20.007912,192.168.1.100,192.168.1.103,Modbus/TCP,66,,,,,,,,,Query:,2586,1,3,Read Holding Registers,
365,20.008193,192.168.1.100,192.168.1.105,TCP,62,3248,502,SYN,0,,64240,0,1460,,,,,,
366,20.008362,192.168.1.105,192.168.1.100,TCP,62,502,3248,"SYN, ACK",0,1,64240,0,1460,,,,,,
367,20.008468,192.168.1.100,192.168.1.105,TCP,54,3248,502,ACK,1,1,64240,0,,,,,,,
368,20.008743,192.168.1.103,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2586,1,3,Read Holding Registers,
369,20.009214,192.168.1.100,192.168.1.105,Modbus/TCP,66,,,,,,,,,Query:,2554,1,3,Read Holding Registers,
370,20.009576,192.168.1.100,192.168.1.106,TCP,62,3249,502,SYN,0,,64240,0,1460,,,,,,
371,20.00972,192.168.1.106,192.168.1.100,TCP,62,502,3249,"SYN, ACK",0,1,64240,0,1460,,,,,,
372,20.009847,192.168.1.100,192.168.1.106,TCP,54,3249,502,ACK,1,1,64240,0,,,,,,,
373,20.010066,192.168.1.105,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2554,1,3,Read Holding Registers,
374,20.010379,192.168.1.100,192.168.1.106,Modbus/TCP,66,,,,,,,,,Query:,2601,1,2,Read Discrete Inputs,
375,20.010733,192.168.1.100,192.168.1.104,TCP,62,3250,502,SYN,0,,64240,0,1460,,,,,,
376,20.010898,192.168.1.104,192.168.1.100,TCP,62,502,3250,"SYN, ACK",0,1,64240,0,1460,,,,,,
377,20.011003,192.168.1.100,192.168.1.104,TCP,54,3250,502,ACK,1,1,64240,0,,,,,,,
378,20.011201,192.168.1.106,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2601,1,2,Read Discrete Inputs,
379,20.011529,192.168.1.100,192.168.1.104,Modbus/TCP,66,,,,,,,,,Query:,2604,1,2,Read Discrete Inputs,
380,20.011926,192.168.1.100,192.168.1.102,TCP,62,3246,502,SYN,0,,64240,0,1460,,,,,,
381,20.012108,192.168.1.102,192.168.1.100,TCP,62,502,3246,"SYN, ACK",0,1,64240,0,1460,,,,,,
382,20.012217,192.168.1.100,192.168.1.102,TCP,54,3246,502,ACK,1,1,64240,0,,,,,,,
383,20.01235,192.168.1.104,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2604,1,2,Read Discrete Inputs,
384,20.012751,192.168.1.100,192.168.1.102,Modbus/TCP,66,,,,,,,,,Query:,2599,1,3,Read Holding Registers,
385,20.013123,192.168.1.100,192.168.1.101,TCP,54,3245,502,"FIN, ACK",13,18,64223,0,,,,,,,
386,20.013295,192.168.1.101,192.168.1.100,TCP,54,502,3245,ACK,18,14,64228,0,,,,,,,
387,20.013563,192.168.1.101,192.168.1.100,TCP,54,502,3245,"FIN, ACK",18,14,64228,0,,,,,,,
388,20.01358,192.168.1.102,192.168.1.100,Modbus/TCP,71,,,,,,,,,Response:,2599,1,3,Read Holding Registers,
389,20.013667,192.168.1.100,192.168.1.101,TCP,54,3245,502,ACK,14,19,64223,0,,,,,,,
390,20.014321,192.168.1.100,192.168.1.101,TCP,62,3251,502,SYN,0,,64240,0,1460,,,,,,
391,20.014491,192.168.1.101,192.168.1.100,TCP,62,502,3251,"SYN, ACK",0,1,64240,0,1460,,,,,,
392,20.0146,192.168.1.100,192.168.1.101,TCP,54,3251,502,ACK,1,1,64240,0,,,,,,,
393,20.015332,192.168.1.100,192.168.1.101,Modbus/TCP,66,,,,,,,,,Query:,2573,1,2,Read Discrete Inputs,
394,20.016102,192.168.1.100,192.168.1.103,TCP,54,3247,502,"FIN, ACK",13,18,64223,0,,,,,,,
395,20.01615,192.168.1.101,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2573,1,2,Read Discrete Inputs,
396,20.01627,192.168.1.103,192.168.1.100,TCP,54,502,3247,ACK,18,14,64228,0,,,,,,,
397,20.016558,192.168.1.103,192.168.1.100,TCP,54,502,3247,"FIN, ACK",18,14,64228,0,,,,,,,
398,20.016657,192.168.1.100,192.168.1.103,TCP,54,3247,502,ACK,14,19,64223,0,,,,,,,
399,20.01733,192.168.1.100,192.168.1.103,TCP,62,3252,502,SYN,0,,64240,0,1460,,,,,,
400,20.017462,192.168.1.103,192.168.1.100,TCP,62,502,3252,"SYN, ACK",0,1,64240,0,1460,,,,,,
401,20.017572,192.168.1.100,192.168.1.103,TCP,54,3252,502,ACK,1,1,64240,0,,,,,,,
402,20.018045,192.168.1.100,192.168.1.103,Modbus/TCP,66,,,,,,,,,Query:,2587,1,2,Read Discrete Inputs,
403,20.018638,192.168.1.100,192.168.1.105,TCP,54,3248,502,"FIN, ACK",13,18,64223,0,,,,,,,
404,20.018833,192.168.1.105,192.168.1.100,TCP,54,502,3248,ACK,18,14,64228,0,,,,,,,
405,20.018844,192.168.1.103,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2587,1,2,Read Discrete Inputs,
406,20.019111,192.168.1.105,192.168.1.100,TCP,54,502,3248,"FIN, ACK",18,14,64228,0,,,,,,,
407,20.019217,192.168.1.100,192.168.1.105,TCP,54,3248,502,ACK,14,19,64223,0,,,,,,,
408,20.019834,192.168.1.100,192.168.1.105,TCP,62,3253,502,SYN,0,,64240,0,1460,,,,,,
409,20.019972,192.168.1.105,192.168.1.100,TCP,62,502,3253,"SYN, ACK",0,1,64240,0,1460,,,,,,
410,20.020086,192.168.1.100,192.168.1.105,TCP,54,3253,502,ACK,1,1,64240,0,,,,,,,
411,20.020533,192.168.1.100,192.168.1.105,Modbus/TCP,66,,,,,,,,,Query:,2555,1,2,Read Discrete Inputs,
412,20.021126,192.168.1.100,192.168.1.106,TCP,54,3249,502,"FIN, ACK",13,11,64230,0,,,,,,,
413,20.021301,192.168.1.106,192.168.1.100,TCP,54,502,3249,ACK,11,14,64228,0,,,,,,,
414,20.021335,192.168.1.105,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2555,1,2,Read Discrete Inputs,
415,20.021573,192.168.1.106,192.168.1.100,TCP,54,502,3249,"FIN, ACK",11,14,64228,0,,,,,,,
416,20.021673,192.168.1.100,192.168.1.106,TCP,54,3249,502,ACK,14,12,64230,0,,,,,,,
417,20.022311,192.168.1.100,192.168.1.106,TCP,62,3254,502,SYN,0,,64240,0,1460,,,,,,
418,20.022444,192.168.1.106,192.168.1.100,TCP,62,502,3254,"SYN, ACK",0,1,64240,0,1460,,,,,,
419,20.022556,192.168.1.100,192.168.1.106,TCP,54,3254,502,ACK,1,1,64240,0,,,,,,,
420,20.023029,192.168.1.100,192.168.1.106,Modbus/TCP,66,,,,,,,,,Query:,2602,1,1,Read Coils,
421,20.023588,192.168.1.100,192.168.1.104,TCP,54,3250,502,"FIN, ACK",13,11,64230,0,,,,,,,
422,20.023764,192.168.1.104,192.168.1.100,TCP,54,502,3250,ACK,11,14,64228,0,,,,,,,
423,20.023804,192.168.1.106,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2602,1,1,Read Coils,
424,20.024069,192.168.1.104,192.168.1.100,TCP,54,502,3250,"FIN, ACK",11,14,64228,0,,,,,,,
425,20.024167,192.168.1.100,192.168.1.104,TCP,54,3250,502,ACK,14,12,64230,0,,,,,,,
426,20.024754,192.168.1.100,192.168.1.104,TCP,62,3255,502,SYN,0,,64240,0,1460,,,,,,
427,20.024906,192.168.1.104,192.168.1.100,TCP,62,502,3255,"SYN, ACK",0,1,64240,0,1460,,,,,,
428,20.025443,192.168.1.100,192.168.1.102,TCP,54,3246,502,"FIN, ACK",13,18,64223,0,,,,,,,
429,20.025559,192.168.1.100,192.168.1.104,TCP,54,3255,502,ACK,1,1,64240,0,,,,,,,
430,20.025627,192.168.1.102,192.168.1.100,TCP,54,502,3246,ACK,18,14,64228,0,,,,,,,
431,20.025964,192.168.1.102,192.168.1.100,TCP,54,502,3246,"FIN, ACK",18,14,64228,0,,,,,,,
432,20.026063,192.168.1.100,192.168.1.102,TCP,54,3246,502,ACK,14,19,64223,0,,,,,,,
433,20.026819,192.168.1.100,192.168.1.104,Modbus/TCP,66,,,,,,,,,Query:,2605,1,1,Read Coils,
434,20.027197,192.168.1.100,192.168.1.102,TCP,62,3256,502,SYN,0,,64240,0,1460,,,,,,
435,20.027331,192.168.1.102,192.168.1.100,TCP,62,502,3256,"SYN, ACK",0,1,64240,0,1460,,,,,,
436,20.027605,192.168.1.104,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2605,1,1,Read Coils,
437,20.027726,192.168.1.100,192.168.1.102,TCP,54,3256,502,ACK,1,1,64240,0,,,,,,,
438,20.028214,192.168.1.100,192.168.1.102,Modbus/TCP,66,,,,,,,,,Query:,2600,1,2,Read Discrete Inputs,
439,20.028556,192.168.1.100,192.168.1.101,TCP,54,3251,502,"FIN, ACK",13,11,64230,0,,,,,,,
440,20.028745,192.168.1.101,192.168.1.100,TCP,54,502,3251,ACK,11,14,64228,0,,,,,,,
441,20.029048,192.168.1.102,192.168.1.100,Modbus/TCP,64,,,,,,,,,Response:,2600,1,2,Read Discrete Inputs,
442,20.02908,192.168.1.101,192.168.1.100,TCP,54,502,3251,"FIN, ACK",11,14,64228,0,,,,,,,
443,20.029342,192.168.1.100,192.168.1.101,TCP,62,3257,502,SYN,0,,64240,0,1460,,,,,,
444,20.029436,192.168.1.100,192.168.1.101,TCP,54,3251,502,ACK,14,12,64230,0,,,,,,,
445,20.02951,192.168.1.101,192.168.1.100,TCP,62,502,3257,"SYN, ACK",0,1,64240,0,1460,,,,,,
446,20.029613,192.168.1.100,192.168.1.101,TCP,54,3257,502,ACK,1,1,64240,0,,,,,,,
447,20.03077,192.168.1.100,192.168.1.103,TCP,54,3252,502,"FIN, ACK",13,11,64230,0,,,,,,,
448,20.030957,192.168.1.103,192.168.1.100,TCP,54,502,3252,ACK,11,14,64228,0,,,,,,,
449,20.031242,192.168.1.103,192.168.1.100,TCP,54,502,3252,"FIN, ACK",11,14,64228,0,,,,,,,
450,20.031471,192.168.1.100,192.168.1.103,TCP,62,3258,502,SYN,0,,64240,0,1460,,,,,,
451,20.031567,192.168.1.100,192.168.1.103,TCP,54,3252,502,ACK,14,12,64230,0,,,,,,,
452,20.031635,192.168.1.103,192.168.1.100,TCP,62,502,3258,"SYN, ACK",0,1,64240,0,1460,,,,,,
453,20.031745,192.168.1.100,192.168.1.103,TCP,54,3258,502,ACK,1,1,64240,0,,,,,,,
454,20.032663,192.168.1.100,192.168.1.105,TCP,54,3253,502,"FIN, ACK",13,11,64230,0,,,,,,,
455,20.032855,192.168.1.105,192.168.1.100,TCP,54,502,3253,ACK,11,14,64228,0,,,,,,,
456,20.033139,192.168.1.105,192.168.1.100,TCP,54,502,3253,"FIN, ACK",11,14,64228,0,,,,,,,
457,20.033359,192.168.1.100,192.168.1.105,TCP,62,3259,502,SYN,0,,64240,0,1460,,,,,,
458,20.033454,192.168.1.100,192.168.1.105,TCP,54,3253,502,ACK,14,12,64230,0,,,,,,,
459,20.033524,192.168.1.105,192.168.1.100,TCP,62,502,3259,"SYN, ACK",0,1,64240,0,1460,,,,,,
460,20.033632,192.168.1.100,192.168.1.105,TCP,54,3259,502,ACK,1,1,64240,0,,,,,,,
461,20.034553,192.168.1.100,192.168.1.106,TCP,54,3254,502,"FIN, ACK",13,11,64230,0,,,,,,,
462,20.034737,192.168.1.106,192.168.1.100,TCP,54,502,3254,ACK,11,14,64228,0,,,,,,,
463,20.035055,192.168.1.106,192.168.1.100,TCP,54,502,3254,"FIN, ACK",11,14,64228,0,,,,,,,
464,20.035235,192.168.1.100,192.168.1.104,TCP,54,3255,502,"FIN, ACK",13,11,64230,0,,,,,,,
465,20.035332,192.168.1.100,192.168.1.106,TCP,54,3254,502,ACK,14,12,64230,0,,,,,,,
466,20.035418,192.168.1.104,192.168.1.100,TCP,54,502,3255,ACK,11,14,64228,0,,,,,,,
467,20.035708,192.168.1.104,192.168.1.100,TCP,54,502,3255,"FIN, ACK",11,14,64228,0,,,,,,,
468,20.03582,192.168.1.100,192.168.1.104,TCP,54,3255,502,ACK,14,12,64230,0,,,,,,,
469,20.036689,192.168.1.100,192.168.1.102,TCP,54,3256,502,"FIN, ACK",13,11,64230,0,,,,,,,
470,20.036899,192.168.1.102,192.168.1.100,TCP,54,502,3256,ACK,11,14,64228,0,,,,,,,
471,20.037194,192.168.1.102,192.168.1.100,TCP,54,502,3256,"FIN, ACK",11,14,64228,0,,,,,,,
472,20.037311,192.168.1.100,192.168.1.102,TCP,54,3256,502,ACK,14,12,64230,0,,,,,,,
473,20.037746,192.168.1.100,192.168.1.102,TCP,62,3260,502,SYN,0,,64240,0,1460,,,,,,
474,20.037898,192.168.1.102,192.168.1.100,TCP,62,502,3260,"SYN, ACK",0,1,64240,0,1460,,,,,,
475,20.038011,192.168.1.100,192.168.1.102,TCP,54,3260,502,ACK,1,1,64240,0,,,,,,,
