"Time","Source","Destination","direction","trans_id","unit_id","func_code","rest"
90.003519,"192.168.1.100","192.168.1.101","Query","2593","1","3","Read Holding Registers"
90.004367,"192.168.1.101","192.168.1.100","Response","2593","1","3","Read Holding Registers"
90.008971,"192.168.1.100","192.168.1.102","Query","2621","1","2","Read Discrete Inputs"
90.009747,"192.168.1.102","192.168.1.100","Response","2621","1","2","Read Discrete Inputs"
90.010126,"192.168.1.100","192.168.1.106","Query","2621","1","3","Read Holding Registers"
90.010959,"192.168.1.106","192.168.1.100","Response","2621","1","3","Read Holding Registers"
90.011373,"192.168.1.100","192.168.1.105","Query","2576","1","2","Read Discrete Inputs"
90.012186,"192.168.1.105","192.168.1.100","Response","2576","1","2","Read Discrete Inputs"
90.012863,"192.168.1.100","192.168.1.101","Query","2594","1","2","Read Discrete Inputs"
90.013437,"192.168.1.100","192.168.1.103","Query","2607","1","3","Read Holding Registers"
90.013668,"192.168.1.101","192.168.1.100","Response","2594","1","2","Read Discrete Inputs"
90.014441,"192.168.1.103","192.168.1.100","Response","2607","1","3","Read Holding Registers"
90.016719,"192.168.1.100","192.168.1.102","Query","2622","1","1","Read Coils"
90.017503,"192.168.1.102","192.168.1.100","Response","2622","1","1","Read Coils"
90.019228,"192.168.1.100","192.168.1.106","Query","2622","1","2","Read Discrete Inputs"
90.020016,"192.168.1.106","192.168.1.100","Response","2622","1","2","Read Discrete Inputs"
90.021642,"192.168.1.100","192.168.1.105","Query","2577","1","1","Read Coils"
90.02376,"192.168.1.105","192.168.1.100","Response","2577","1","1","Read Coils"
90.023991,"192.168.1.100","192.168.1.101","Query","2595","1","1","Read Coils"
90.024842,"192.168.1.101","192.168.1.100","Response","2595","1","1","Read Coils"
90.026481,"192.168.1.100","192.168.1.103","Query","2608","1","2","Read Discrete Inputs"
90.027179,"192.168.1.100","192.168.1.104","Query","2624","1","3","Read Holding Registers"
90.027281,"192.168.1.103","192.168.1.100","Response","2608","1","2","Read Discrete Inputs"
90.028053,"192.168.1.104","192.168.1.100","Response","2624","1","3","Read Holding Registers"
90.032196,"192.168.1.100","192.168.1.106","Query","2623","1","1","Read Coils"
90.032985,"192.168.1.106","192.168.1.100","Response","2623","1","1","Read Coils"
90.034656,"192.168.1.100","192.168.1.103","Query","2609","1","1","Read Coils"
90.035118,"192.168.1.103","192.168.1.100","Response","2609","1","1","Read Coils"
90.035537,"192.168.1.100","192.168.1.104","Query","2625","1","2","Read Discrete Inputs"
90.035974,"192.168.1.104","192.168.1.100","Response","2625","1","2","Read Discrete Inputs"
90.041344,"192.168.1.100","192.168.1.104","Query","2626","1","1","Read Coils"
90.041772,"192.168.1.104","192.168.1.100","Response","2626","1","1","Read Coils"
100.000113,"192.168.1.100","192.168.1.104","Query","2627","1","3","Read Holding Registers"
100.000987,"192.168.1.104","192.168.1.100","Response","2627","1","3","Read Holding Registers"
100.001683,"192.168.1.100","192.168.1.102","Query","2623","1","3","Read Holding Registers"
100.002595,"192.168.1.102","192.168.1.100","Response","2623","1","3","Read Holding Registers"
100.006358,"192.168.1.100","192.168.1.103","Query","2610","1","3","Read Holding Registers"
100.007239,"192.168.1.103","192.168.1.100","Response","2610","1","3","Read Holding Registers"
100.007655,"192.168.1.100","192.168.1.101","Query","2596","1","3","Read Holding Registers"
100.008572,"192.168.1.101","192.168.1.100","Response","2596","1","3","Read Holding Registers"
100.008741,"192.168.1.100","192.168.1.104","Query","2628","1","2","Read Discrete Inputs"
100.009542,"192.168.1.104","192.168.1.100","Response","2628","1","2","Read Discrete Inputs"
100.009976,"192.168.1.100","192.168.1.105","Query","2578","1","3","Read Holding Registers"
100.010851,"192.168.1.105","192.168.1.100","Response","2578","1","3","Read Holding Registers"
100.011502,"192.168.1.100","192.168.1.102","Query","2624","1","2","Read Discrete Inputs"
100.012098,"192.168.1.100","192.168.1.106","Query","2624","1","3","Read Holding Registers"
100.012282,"192.168.1.102","192.168.1.100","Response","2624","1","2","Read Discrete Inputs"
100.012959,"192.168.1.106","192.168.1.100","Response","2624","1","3","Read Holding Registers"
100.01437,"192.168.1.100","192.168.1.103","Query","2611","1","2","Read Discrete Inputs"
100.015164,"192.168.1.103","192.168.1.100","Response","2611","1","2","Read Discrete Inputs"
100.016877,"192.168.1.100","192.168.1.101","Query","2597","1","2","Read Discrete Inputs"
100.017683,"192.168.1.101","192.168.1.100","Response","2597","1","2","Read Discrete Inputs"
100.019325,"192.168.1.100","192.168.1.104","Query","2629","1","1","Read Coils"
100.020129,"192.168.1.104","192.168.1.100","Response","2629","1","1","Read Coils"
100.021794,"192.168.1.100","192.168.1.105","Query","2579","1","2","Read Discrete Inputs"
100.023075,"192.168.1.105","192.168.1.100","Response","2579","1","2","Read Discrete Inputs"
100.023297,"192.168.1.100","192.168.1.102","Query","2625","1","1","Read Coils"
100.023715,"192.168.1.102","192.168.1.100","Response","2625","1","1","Read Coils"
100.024553,"192.168.1.100","192.168.1.106","Query","2625","1","2","Read Discrete Inputs"
100.024942,"192.168.1.106","192.168.1.100","Response","2625","1","2","Read Discrete Inputs"
100.025818,"192.168.1.100","192.168.1.103","Query","2612","1","1","Read Coils"
100.026224,"192.168.1.103","192.168.1.100","Response","2612","1","1","Read Coils"
100.026919,"192.168.1.100","192.168.1.101","Query","2598","1","1","Read Coils"
100.0273,"192.168.1.101","192.168.1.100","Response","2598","1","1","Read Coils"
100.028602,"192.168.1.100","192.168.1.105","Query","2580","1","1","Read Coils"
100.029004,"192.168.1.105","192.168.1.100","Response","2580","1","1","Read Coils"
100.030399,"192.168.1.100","192.168.1.106","Query","2626","1","1","Read Coils"
100.030782,"192.168.1.106","192.168.1.100","Response","2626","1","1","Read Coils"
110.001053,"192.168.1.100","192.168.1.101","Query","2599","1","3","Read Holding Registers"
110.002,"192.168.1.101","192.168.1.100","Response","2599","1","3","Read Holding Registers"
110.002476,"192.168.1.100","192.168.1.102","Query","2626","1","3","Read Holding Registers"
110.003409,"192.168.1.102","192.168.1.100","Response","2626","1","3","Read Holding Registers"
110.00418,"192.168.1.100","192.168.1.104","Query","2630","1","3","Read Holding Registers"
110.005061,"192.168.1.104","192.168.1.100","Response","2630","1","3","Read Holding Registers"
110.005654,"192.168.1.100","192.168.1.105","Query","2581","1","3","Read Holding Registers"
110.006613,"192.168.1.105","192.168.1.100","Response","2581","1","3","Read Holding Registers"
110.00713,"192.168.1.100","192.168.1.106","Query","2627","1","3","Read Holding Registers"
110.007979,"192.168.1.106","192.168.1.100","Response","2627","1","3","Read Holding Registers"
110.010991,"192.168.1.100","192.168.1.101","Query","2600","1","2","Read Discrete Inputs"
110.011816,"192.168.1.101","192.168.1.100","Response","2600","1","2","Read Discrete Inputs"
110.012404,"192.168.1.100","192.168.1.102","Query","2627","1","2","Read Discrete Inputs"
110.013228,"192.168.1.102","192.168.1.100","Response","2627","1","2","Read Discrete Inputs"
110.014855,"192.168.1.100","192.168.1.104","Query","2631","1","2","Read Discrete Inputs"
110.015693,"192.168.1.104","192.168.1.100","Response","2631","1","2","Read Discrete Inputs"
110.017345,"192.168.1.100","192.168.1.105","Query","2582","1","2","Read Discrete Inputs"
110.018155,"192.168.1.105","192.168.1.100","Response","2582","1","2","Read Discrete Inputs"
110.019766,"192.168.1.100","192.168.1.103","Query","2613","1","3","Read Holding Registers"
110.020584,"192.168.1.103","192.168.1.100","Response","2613","1","3","Read Holding Registers"
110.021236,"192.168.1.100","192.168.1.106","Query","2628","1","2","Read Discrete Inputs"
110.022054,"192.168.1.106","192.168.1.100","Response","2628","1","2","Read Discrete Inputs"
110.023349,"192.168.1.100","192.168.1.101","Query","2601","1","1","Read Coils"
110.024173,"192.168.1.101","192.168.1.100","Response","2601","1","1","Read Coils"
110.026502,"192.168.1.100","192.168.1.102","Query","2628","1","1","Read Coils"
110.027315,"192.168.1.102","192.168.1.100","Response","2628","1","1","Read Coils"
110.028097,"192.168.1.100","192.168.1.104","Query","2632","1","1","Read Coils"
110.028894,"192.168.1.104","192.168.1.100","Response","2632","1","1","Read Coils"
110.030681,"192.168.1.100","192.168.1.105","Query","2583","1","1","Read Coils"
110.03148,"192.168.1.105","192.168.1.100","Response","2583","1","1","Read Coils"
110.033099,"192.168.1.100","192.168.1.103","Query","2614","1","2","Read Discrete Inputs"
110.033894,"192.168.1.103","192.168.1.100","Response","2614","1","2","Read Discrete Inputs"
110.035491,"192.168.1.100","192.168.1.106","Query","2629","1","1","Read Coils"
110.036301,"192.168.1.106","192.168.1.100","Response","2629","1","1","Read Coils"
110.042628,"192.168.1.100","192.168.1.103","Query","2615","1","1","Read Coils"
110.043117,"192.168.1.103","192.168.1.100","Response","2615","1","1","Read Coils"
120.000789,"192.168.1.100","192.168.1.104","Query","2633","1","3","Read Holding Registers"
120.001634,"192.168.1.104","192.168.1.100","Response","2633","1","3","Read Holding Registers"
120.00215,"192.168.1.100","192.168.1.101","Query","2602","1","3","Read Holding Registers"
120.003024,"192.168.1.101","192.168.1.100","Response","2602","1","3","Read Holding Registers"
120.003601,"192.168.1.100","192.168.1.103","Query","2616","1","3","Read Holding Registers"
120.004468,"192.168.1.103","192.168.1.100","Response","2616","1","3","Read Holding Registers"
120.004946,"192.168.1.100","192.168.1.105","Query","2584","1","3","Read Holding Registers"
120.00585,"192.168.1.105","192.168.1.100","Response","2584","1","3","Read Holding Registers"
120.006311,"192.168.1.100","192.168.1.106","Query","2630","1","3","Read Holding Registers"
120.007146,"192.168.1.106","192.168.1.100","Response","2630","1","3","Read Holding Registers"
120.008578,"192.168.1.100","192.168.1.104","Query","2634","1","2","Read Discrete Inputs"
120.009382,"192.168.1.104","192.168.1.100","Response","2634","1","2","Read Discrete Inputs"
120.011026,"192.168.1.100","192.168.1.101","Query","2603","1","2","Read Discrete Inputs"
120.011801,"192.168.1.101","192.168.1.100","Response","2603","1","2","Read Discrete Inputs"
120.012403,"192.168.1.100","192.168.1.102","Query","2629","1","3","Read Holding Registers"
120.013328,"192.168.1.102","192.168.1.100","Response","2629","1","3","Read Holding Registers"
120.014807,"192.168.1.100","192.168.1.103","Query","2617","1","2","Read Discrete Inputs"
120.015614,"192.168.1.103","192.168.1.100","Response","2617","1","2","Read Discrete Inputs"
120.017333,"192.168.1.100","192.168.1.105","Query","2585","1","2","Read Discrete Inputs"
120.018145,"192.168.1.105","192.168.1.100","Response","2585","1","2","Read Discrete Inputs"
120.019772,"192.168.1.100","192.168.1.106","Query","2631","1","2","Read Discrete Inputs"
120.020571,"192.168.1.106","192.168.1.100","Response","2631","1","2","Read Discrete Inputs"
120.022394,"192.168.1.100","192.168.1.104","Query","2635","1","1","Read Coils"
120.023195,"192.168.1.104","192.168.1.100","Response","2635","1","1","Read Coils"
120.024813,"192.168.1.100","192.168.1.101","Query","2604","1","1","Read Coils"
120.025613,"192.168.1.101","192.168.1.100","Response","2604","1","1","Read Coils"
120.027241,"192.168.1.100","192.168.1.102","Query","2630","1","2","Read Discrete Inputs"
120.028006,"192.168.1.102","192.168.1.100","Response","2630","1","2","Read Discrete Inputs"
120.02968,"192.168.1.100","192.168.1.103","Query","2618","1","1","Read Coils"
120.030528,"192.168.1.103","192.168.1.100","Response","2618","1","1","Read Coils"
120.032221,"192.168.1.100","192.168.1.105","Query","2586","1","1","Read Coils"
120.032671,"192.168.1.105","192.168.1.100","Response","2586","1","1","Read Coils"
120.033601,"192.168.1.100","192.168.1.106","Query","2632","1","1","Read Coils"
120.03408,"192.168.1.106","192.168.1.100","Response","2632","1","1","Read Coils"
120.036716,"192.168.1.100","192.168.1.102","Query","2631","1","1","Read Coils"
120.037196,"192.168.1.102","192.168.1.100","Response","2631","1","1","Read Coils"
129.999984,"192.168.1.100","192.168.1.105","Query","2587","1","3","Read Holding Registers"
130.000833,"192.168.1.105","192.168.1.100","Response","2587","1","3","Read Holding Registers"
130.0014,"192.168.1.100","192.168.1.101","Query","2605","1","3","Read Holding Registers"
130.002271,"192.168.1.101","192.168.1.100","Response","2605","1","3","Read Holding Registers"
130.002756,"192.168.1.100","192.168.1.106","Query","2633","1","3","Read Holding Registers"
130.003573,"192.168.1.106","192.168.1.100","Response","2633","1","3","Read Holding Registers"
130.004052,"192.168.1.100","192.168.1.103","Query","2619","1","3","Read Holding Registers"
130.004944,"192.168.1.103","192.168.1.100","Response","2619","1","3","Read Holding Registers"
130.010748,"192.168.1.100","192.168.1.105","Query","2588","1","2","Read Discrete Inputs"
130.011549,"192.168.1.105","192.168.1.100","Response","2588","1","2","Read Discrete Inputs"
130.011847,"192.168.1.100","192.168.1.101","Query","2606","1","2","Read Discrete Inputs"
130.012671,"192.168.1.101","192.168.1.100","Response","2606","1","2","Read Discrete Inputs"
130.013302,"192.168.1.100","192.168.1.104","Query","2636","1","3","Read Holding Registers"
130.013786,"192.168.1.100","192.168.1.106","Query","2634","1","2","Read Discrete Inputs"
130.014119,"192.168.1.104","192.168.1.100","Response","2636","1","3","Read Holding Registers"
130.01466,"192.168.1.106","192.168.1.100","Response","2634","1","2","Read Discrete Inputs"
130.015687,"192.168.1.100","192.168.1.102","Query","2632","1","3","Read Holding Registers"
130.016588,"192.168.1.102","192.168.1.100","Response","2632","1","3","Read Holding Registers"
130.017918,"192.168.1.100","192.168.1.105","Query","2589","1","1","Read Coils"
130.018714,"192.168.1.105","192.168.1.100","Response","2589","1","1","Read Coils"
130.020478,"192.168.1.100","192.168.1.101","Query","2607","1","1","Read Coils"
130.021276,"192.168.1.101","192.168.1.100","Response","2607","1","1","Read Coils"
130.022627,"192.168.1.100","192.168.1.104","Query","2637","1","2","Read Discrete Inputs"
130.023007,"192.168.1.104","192.168.1.100","Response","2637","1","2","Read Discrete Inputs"
130.024083,"192.168.1.100","192.168.1.103","Query","2620","1","2","Read Discrete Inputs"
130.024516,"192.168.1.103","192.168.1.100","Response","2620","1","2","Read Discrete Inputs"
130.024796,"192.168.1.100","192.168.1.102","Query","2633","1","2","Read Discrete Inputs"
130.025178,"192.168.1.102","192.168.1.100","Response","2633","1","2","Read Discrete Inputs"
130.026938,"192.168.1.100","192.168.1.104","Query","2638","1","1","Read Coils"
130.027305,"192.168.1.104","192.168.1.100","Response","2638","1","1","Read Coils"
130.028008,"192.168.1.100","192.168.1.106","Query","2635","1","1","Read Coils"
130.028434,"192.168.1.106","192.168.1.100","Response","2635","1","1","Read Coils"
130.029094,"192.168.1.100","192.168.1.103","Query","2621","1","1","Read Coils"
130.029484,"192.168.1.103","192.168.1.100","Response","2621","1","1","Read Coils"
130.03026,"192.168.1.100","192.168.1.102","Query","2634","1","1","Read Coils"
130.030646,"192.168.1.102","192.168.1.100","Response","2634","1","1","Read Coils"
140.000359,"192.168.1.100","192.168.1.102","Query","2635","1","3","Read Holding Registers"
