"INTERVAL_DATETIME","DUID","LASTCHANGED","MWH_READINGS_ANOMALY"
"7/5/2025 5:00","TULLYSM1","7/5/2025 4:55",10
"7/5/2025 5:00","WAUBRAWF","7/5/2025 4:55",157.964005
"7/5/2025 5:00","WNSF1","7/5/2025 4:55",0
"7/5/2025 5:00","WOOLNTH1","7/5/2025 4:55",64.65
"7/5/2025 5:00","YAMBUKWF","7/5/2025 4:55",16.4
"7/5/2025 5:00","YSWF1","7/5/2025 4:55",1.7
"7/5/2025 5:05","BARCSF1","7/5/2025 5:00",0.2
"7/5/2025 5:05","BUTLERSG","7/5/2025 5:00",7.499999
"7/5/2025 5:05","BWTR1","7/5/2025 5:00",-23.60708
"7/5/2025 5:05","CAPTL_WF","7/5/2025 5:00",0
"7/5/2025 5:05","CHALLHWF","7/5/2025 5:00",43.5
"7/5/2025 5:05","CLOVER","7/5/2025 5:00",0
"7/5/2025 5:05","CLUNY","7/5/2025 5:00",10.691234999999999
"7/5/2025 5:05","CONDONG1","7/5/2025 5:00",23.870001
"7/5/2025 5:05","CULLRGWF","7/5/2025 5:00",0.25
"7/5/2025 5:05","DIAPURWF1","7/5/2025 5:00",5.3
"7/5/2025 5:05","ERGT01","7/5/2025 5:00",0
"7/5/2025 5:05","GB01","7/5/2025 5:00",0
"7/5/2025 5:05","GRIFSF1","7/5/2025 5:00",0.001526
"7/5/2025 5:05","HUGSF1","7/5/2025 5:00",-0.2
"7/5/2025 5:05","KEPBG1","7/5/2025 5:00",0
"7/5/2025 5:05","LRSF1","7/5/2025 5:00",0
"7/5/2025 5:05","MBAHNTH","7/5/2025 5:00",23.799999
"7/5/2025 5:05","MLSP1","7/5/2025 5:00",0.038
"7/5/2025 5:05","MLWF1","7/5/2025 5:00",8.445
"7/5/2025 5:05","PALOONA","7/5/2025 5:00",29.969999
"7/5/2025 5:05","PIONEER","7/5/2025 5:00",36
"7/5/2025 5:05","PORTWF","7/5/2025 5:00",84.5
"7/5/2025 5:05","REPULSE","7/5/2025 5:00",3.186694
"7/5/2025 5:05","ROWALLAN","7/5/2025 5:00",-0.005966
"7/5/2025 5:05","ROYALLA1","7/5/2025 5:00",0
"7/5/2025 5:05","RPCG","7/5/2025 5:00",-0.6
"7/5/2025 5:05","RUBICON","7/5/2025 5:00",0.18
"7/5/2025 5:05","SHOAL1","7/5/2025 5:00",42.459999
"7/5/2025 5:05","TULLYSM1","7/5/2025 5:00",9.9
"7/5/2025 5:05","WAUBRAWF","7/5/2025 5:00",160.126007
"7/5/2025 5:05","WNSF1","7/5/2025 5:00",0
"7/5/2025 5:05","WOOLNTH1","7/5/2025 5:00",11.98
"7/5/2025 5:05","YAMBUKWF","7/5/2025 5:00",17.700001
"7/5/2025 5:05","YSWF1","7/5/2025 5:00",1.3
"7/5/2025 5:10","BARCSF1","7/5/2025 5:05",0.2
"7/5/2025 5:10","BUTLERSG","7/5/2025 5:05",7.499999
"7/5/2025 5:10","BWTR1","7/5/2025 5:05",-23.60708
"7/5/2025 5:10","CAPTL_WF","7/5/2025 5:05",0
"7/5/2025 5:10","CHALLHWF","7/5/2025 5:05",42.099998
"7/5/2025 5:10","CLOVER","7/5/2025 5:05",0
"7/5/2025 5:10","CLUNY","7/5/2025 5:05",2.195926
"7/5/2025 5:10","CONDONG1","7/5/2025 5:05",24.059999
"7/5/2025 5:10","CULLRGWF","7/5/2025 5:05",0
"7/5/2025 5:10","DIAPURWF1","7/5/2025 5:05",5.3
"7/5/2025 5:10","ERGT01","7/5/2025 5:05",0
"7/5/2025 5:10","GB01","7/5/2025 5:05",0
"7/5/2025 5:10","GERMCRK","7/5/2025 5:05",15.862
"7/5/2025 5:10","GRIFSF1","7/5/2025 5:05",0.001526
"7/5/2025 5:10","HUGSF1","7/5/2025 5:05",-0.2
"7/5/2025 5:10","KEPBG1","7/5/2025 5:05",0
"7/5/2025 5:10","LRSF1","7/5/2025 5:05",0
"7/5/2025 5:10","MBAHNTH","7/5/2025 5:05",20.9
"7/5/2025 5:10","MLSP1","7/5/2025 5:05",0.038
"7/5/2025 5:10","MLWF1","7/5/2025 5:05",8.52
"7/5/2025 5:10","PALOONA","7/5/2025 5:05",30.23
"7/5/2025 5:10","PIONEER","7/5/2025 5:05",35.700001
"7/5/2025 5:10","PORTWF","7/5/2025 5:05",87.099998
"7/5/2025 5:10","REPULSE","7/5/2025 5:05",3.180591
"7/5/2025 5:10","ROWALLAN","7/5/2025 5:05",-0.005966
"7/5/2025 5:10","ROYALLA1","7/5/2025 5:05",0
"7/5/2025 5:10","RPCG","7/5/2025 5:05",-0.6
"7/5/2025 5:10","RUBICON","7/5/2025 5:05",0.315
"7/5/2025 5:10","SHOAL1","7/5/2025 5:05",42.709999
"7/5/2025 5:10","TULLYSM1","7/5/2025 5:05",10
"7/5/2025 5:10","WAUBRAWF","7/5/2025 5:05",160.641998
"7/5/2025 5:10","WNSF1","7/5/2025 5:05",0
"7/5/2025 5:10","WOOLNTH1","7/5/2025 5:05",10.26
"7/5/2025 5:10","YAMBUKWF","7/5/2025 5:05",17.700001
"7/5/2025 5:10","YSWF1","7/5/2025 5:05",0.5
"7/5/2025 5:15","BARCSF1","7/5/2025 5:10",0.2
"7/5/2025 5:15","BUTLERSG","7/5/2025 5:10",7.599998
"7/5/2025 5:15","BWTR1","7/5/2025 5:10",-23.60708
"7/5/2025 5:15","CAPTL_WF","7/5/2025 5:10",0
"7/5/2025 5:15","CHALLHWF","7/5/2025 5:10",43.199997
"7/5/2025 5:15","CLOVER","7/5/2025 5:10",0
"7/5/2025 5:15","CLUNY","7/5/2025 5:10",2.138247
"7/5/2025 5:15","CONDONG1","7/5/2025 5:10",24.040001
"7/5/2025 5:15","CULLRGWF","7/5/2025 5:10",0.04
"7/5/2025 5:15","DIAPURWF1","7/5/2025 5:10",5.3
"7/5/2025 5:15","ERGT01","7/5/2025 5:10",0
"7/5/2025 5:15","GB01","7/5/2025 5:10",0
"7/5/2025 5:15","GERMCRK","7/5/2025 5:10",16.549999
"7/5/2025 5:15","GRIFSF1","7/5/2025 5:10",0.001526
"7/5/2025 5:15","HUGSF1","7/5/2025 5:10",-0.2
"7/5/2025 5:15","KEPBG1","7/5/2025 5:10",0
"7/5/2025 5:15","LRSF1","7/5/2025 5:10",0
"7/5/2025 5:15","MBAHNTH","7/5/2025 5:10",22.200001
"7/5/2025 5:15","MLSP1","7/5/2025 5:10",0.038
"7/5/2025 5:15","MLWF1","7/5/2025 5:10",9.705
"7/5/2025 5:15","PALOONA","7/5/2025 5:10",29.969999
"7/5/2025 5:15","PIONEER","7/5/2025 5:10",34.900002
"7/5/2025 5:15","PORTWF","7/5/2025 5:10",83.400002
"7/5/2025 5:15","REPULSE","7/5/2025 5:10",3.180591
"7/5/2025 5:15","ROWALLAN","7/5/2025 5:10",-0.002335
"7/5/2025 5:15","ROYALLA1","7/5/2025 5:10",0
"7/5/2025 5:15","RPCG","7/5/2025 5:10",-0.6
"7/5/2025 5:15","RUBICON","7/5/2025 5:10",0.18
"7/5/2025 5:15","SHOAL1","7/5/2025 5:10",42.540001
"7/5/2025 5:15","TULLYSM1","7/5/2025 5:10",9.9
"7/5/2025 5:15","WAUBRAWF","7/5/2025 5:10",159.287994
"7/5/2025 5:15","WNSF1","7/5/2025 5:10",0
"7/5/2025 5:15","WOOLNTH1","7/5/2025 5:10",10.599999
"7/5/2025 5:15","YAMBUKWF","7/5/2025 5:10",18.299999
"7/5/2025 5:15","YSWF1","7/5/2025 5:10",0.3
"7/5/2025 5:20","BARCSF1","7/5/2025 5:15",0.2
"7/5/2025 5:20","BUTLERSG","7/5/2025 5:15",7.599998
"7/5/2025 5:20","BWTR1","7/5/2025 5:15",-23.26412
"7/5/2025 5:20","CAPTL_WF","7/5/2025 5:15",0
"7/5/2025 5:20","CHALLHWF","7/5/2025 5:15",40.400002
"7/5/2025 5:20","CLOVER","7/5/2025 5:15",0
"7/5/2025 5:20","CLUNY","7/5/2025 5:15",2.095216
"7/5/2025 5:20","CONDONG1","7/5/2025 5:15",23.76
"7/5/2025 5:20","CULLRGWF","7/5/2025 5:15",0.16
"7/5/2025 5:20","DIAPURWF1","7/5/2025 5:15",5.3
"7/5/2025 5:20","ERGT01","7/5/2025 5:15",0
"7/5/2025 5:20","GB01","7/5/2025 5:15",0
"7/5/2025 5:20","GERMCRK","7/5/2025 5:15",15.319
"7/5/2025 5:20","GRIFSF1","7/5/2025 5:15",0.001526
"7/5/2025 5:20","HUGSF1","7/5/2025 5:15",-0.2
"7/5/2025 5:20","KEPBG1","7/5/2025 5:15",0
"7/5/2025 5:20","LRSF1","7/5/2025 5:15",0
"7/5/2025 5:20","MBAHNTH","7/5/2025 5:15",21.6
"7/5/2025 5:20","MLSP1","7/5/2025 5:15",0.038
"7/5/2025 5:20","MLWF1","7/5/2025 5:15",10.844999
"7/5/2025 5:20","PALOONA","7/5/2025 5:15",150.549995
"7/5/2025 5:20","PIONEER","7/5/2025 5:15",38
"7/5/2025 5:20","PORTWF","7/5/2025 5:15",430
"7/5/2025 5:20","REPULSE","7/5/2025 5:15",3.186694
"7/5/2025 5:20","ROWALLAN","7/5/2025 5:15",-0.003891
"7/5/2025 5:20","ROYALLA1","7/5/2025 5:15",0
"7/5/2025 5:20","RPCG","7/5/2025 5:15",-0.6
"7/5/2025 5:20","RUBICON","7/5/2025 5:15",0.18
"7/5/2025 5:20","SHOAL1","7/5/2025 5:15",42.68
"7/5/2025 5:20","TULLYSM1","7/5/2025 5:15",10
"7/5/2025 5:20","WAUBRAWF","7/5/2025 5:15",161.725006
"7/5/2025 5:20","WNSF1","7/5/2025 5:15",0
"7/5/2025 5:20","WOOLNTH1","7/5/2025 5:15",60.8
"7/5/2025 5:20","YAMBUKWF","7/5/2025 5:15",18.200001
"7/5/2025 5:20","YSWF1","7/5/2025 5:15",0.1
"7/5/2025 5:25","BARCSF1","7/5/2025 5:20",0.2
"7/5/2025 5:25","BUTLERSG","7/5/2025 5:20",7.499999
"7/5/2025 5:25","BWTR1","7/5/2025 5:20",-23.26412
"7/5/2025 5:25","CAPTL_WF","7/5/2025 5:20",0
"7/5/2025 5:25","CHALLHWF","7/5/2025 5:20",41.700001
"7/5/2025 5:25","CLOVER","7/5/2025 5:20",0
"7/5/2025 5:25","CLUNY","7/5/2025 5:20",2.099794
"7/5/2025 5:25","CONDONG1","7/5/2025 5:20",24.440001
"7/5/2025 5:25","CULLRGWF","7/5/2025 5:20",0.28
"7/5/2025 5:25","DIAPURWF1","7/5/2025 5:20",5.3
"7/5/2025 5:25","ERGT01","7/5/2025 5:20",0
"7/5/2025 5:25","GB01","7/5/2025 5:20",0
"7/5/2025 5:25","GERMCRK","7/5/2025 5:20",15.033
"7/5/2025 5:25","GRIFSF1","7/5/2025 5:20",0.001526
"7/5/2025 5:25","HUGSF1","7/5/2025 5:20",-0.2
"7/5/2025 5:25","KEPBG1","7/5/2025 5:20",0
"7/5/2025 5:25","LRSF1","7/5/2025 5:20",0
"7/5/2025 5:25","MBAHNTH","7/5/2025 5:20",19.799999
"7/5/2025 5:25","MLSP1","7/5/2025 5:20",0.038
"7/5/2025 5:25","MLWF1","7/5/2025 5:20",10.08
"7/5/2025 5:25","PALOONA","7/5/2025 5:20",30.099998
"7/5/2025 5:25","PIONEER","7/5/2025 5:20",40.200001
"7/5/2025 5:25","PORTWF","7/5/2025 5:20",85.400002
"7/5/2025 5:25","REPULSE","7/5/2025 5:20",3.168383
"7/5/2025 5:25","ROWALLAN","7/5/2025 5:20",-0.003891
"7/5/2025 5:25","ROYALLA1","7/5/2025 5:20",0
"7/5/2025 5:25","RPCG","7/5/2025 5:20",-0.6
"7/5/2025 5:25","RUBICON","7/5/2025 5:20",0.315
"7/5/2025 5:25","SHOAL1","7/5/2025 5:20",42.919998
"7/5/2025 5:25","TULLYSM1","7/5/2025 5:20",10
"7/5/2025 5:25","WAUBRAWF","7/5/2025 5:20",164.992004
"7/5/2025 5:25","WNSF1","7/5/2025 5:20",0
"7/5/2025 5:25","WOOLNTH1","7/5/2025 5:20",12.93
"7/5/2025 5:25","YAMBUKWF","7/5/2025 5:20",20.5
"7/5/2025 5:25","YSWF1","7/5/2025 5:20",0.5
"7/5/2025 5:30","BARCSF1","7/5/2025 5:25",0.2
"7/5/2025 5:30","BUTLERSG","7/5/2025 5:25",7.599998
"7/5/2025 5:30","BWTR1","7/5/2025 5:25",-23.26412
"7/5/2025 5:30","CAPTL_WF","7/5/2025 5:25",0
"7/5/2025 5:30","CHALLHWF","7/5/2025 5:25",39.599998
"7/5/2025 5:30","CLOVER","7/5/2025 5:25",0
"7/5/2025 5:30","CLUNY","7/5/2025 5:25",2.090639
"7/5/2025 5:30","CONDONG1","7/5/2025 5:25",23.75
"7/5/2025 5:30","CULLRGWF","7/5/2025 5:25",0.21
"7/5/2025 5:30","DIAPURWF1","7/5/2025 5:25",5.3
"7/5/2025 5:30","ERGT01","7/5/2025 5:25",0
"7/5/2025 5:30","GB01","7/5/2025 5:25",0
"7/5/2025 5:30","GERMCRK","7/5/2025 5:25",14.96
"7/5/2025 5:30","GRIFSF1","7/5/2025 5:25",0.001526
"7/5/2025 5:30","HUGSF1","7/5/2025 5:25",-1
"7/5/2025 5:30","KEPBG1","7/5/2025 5:25",0
"7/5/2025 5:30","LRSF1","7/5/2025 5:25",0
"7/5/2025 5:30","MBAHNTH","7/5/2025 5:25",22.4
"7/5/2025 5:30","MLSP1","7/5/2025 5:25",0.038
"7/5/2025 5:30","MLWF1","7/5/2025 5:25",9.495
"7/5/2025 5:30","PALOONA","7/5/2025 5:25",30.099998
"7/5/2025 5:30","PIONEER","7/5/2025 5:25",37.099998
"7/5/2025 5:30","PORTWF","7/5/2025 5:25",90.699997
"7/5/2025 5:30","REPULSE","7/5/2025 5:25",3.212329
"7/5/2025 5:30","ROWALLAN","7/5/2025 5:25",-0.003891
"7/5/2025 5:30","ROYALLA1","7/5/2025 5:25",0
"7/5/2025 5:30","RPCG","7/5/2025 5:25",-0.6
"7/5/2025 5:30","RUBICON","7/5/2025 5:25",0.18
"7/5/2025 5:30","SHOAL1","7/5/2025 5:25",41.800003
"7/5/2025 5:30","TULLYSM1","7/5/2025 5:25",10.1
"7/5/2025 5:30","WAUBRAWF","7/5/2025 5:25",169.270996
"7/5/2025 5:30","WNSF1","7/5/2025 5:25",0
"7/5/2025 5:30","WOOLNTH1","7/5/2025 5:25",14.59
"7/5/2025 5:30","YAMBUKWF","7/5/2025 5:25",21.9
"7/5/2025 5:30","YSWF1","7/5/2025 5:25",0.7
"7/5/2025 5:35","BARCSF1","7/5/2025 5:30",0.2
"7/5/2025 5:35","BUTLERSG","7/5/2025 5:30",7.499999
"7/5/2025 5:35","BWTR1","7/5/2025 5:30",-116.32059999999998
"7/5/2025 5:35","CAPTL_WF","7/5/2025 5:30",0
"7/5/2025 5:35","CHALLHWF","7/5/2025 5:30",41.400002
"7/5/2025 5:35","CLOVER","7/5/2025 5:30",0
"7/5/2025 5:35","CLUNY","7/5/2025 5:30",2.010071
"7/5/2025 5:35","CONDONG1","7/5/2025 5:30",25.040001
"7/5/2025 5:35","CULLRGWF","7/5/2025 5:30",0
"7/5/2025 5:35","DIAPURWF1","7/5/2025 5:30",5.3
"7/5/2025 5:35","ERGT01","7/5/2025 5:30",0
"7/5/2025 5:35","GB01","7/5/2025 5:30",0
"7/5/2025 5:35","GERMCRK","7/5/2025 5:30",15.218
"7/5/2025 5:35","GRIFSF1","7/5/2025 5:30",0.001526
"7/5/2025 5:35","HUGSF1","7/5/2025 5:30",-0.2
"7/5/2025 5:35","KEPBG1","7/5/2025 5:30",0
"7/5/2025 5:35","LRSF1","7/5/2025 5:30",0
"7/5/2025 5:35","MBAHNTH","7/5/2025 5:30",21
"7/5/2025 5:35","MLSP1","7/5/2025 5:30",0.038
"7/5/2025 5:35","MLWF1","7/5/2025 5:30",8.91
"7/5/2025 5:35","PALOONA","7/5/2025 5:30",29.99
"7/5/2025 5:35","PIONEER","7/5/2025 5:30",28.6
"7/5/2025 5:35","PORTWF","7/5/2025 5:30",90.5
"7/5/2025 5:35","REPULSE","7/5/2025 5:30",3.206226
"7/5/2025 5:35","ROWALLAN","7/5/2025 5:30",-0.005447
"7/5/2025 5:35","ROYALLA1","7/5/2025 5:30",0
"7/5/2025 5:35","RPCG","7/5/2025 5:30",-0.6
"7/5/2025 5:35","RUBICON","7/5/2025 5:30",0.18
"7/5/2025 5:35","SHOAL1","7/5/2025 5:30",41.989998
"7/5/2025 5:35","TULLYSM1","7/5/2025 5:30",9.9
"7/5/2025 5:35","WAUBRAWF","7/5/2025 5:30",169.080002
"7/5/2025 5:35","WNSF1","7/5/2025 5:30",0
"7/5/2025 5:35","WOOLNTH1","7/5/2025 5:30",15.179999
"7/5/2025 5:35","YAMBUKWF","7/5/2025 5:30",20.700001
"7/5/2025 5:35","YSWF1","7/5/2025 5:30",0.6
"7/5/2025 5:40","BARCSF1","7/5/2025 5:35",0.2
"7/5/2025 5:40","BUTLERSG","7/5/2025 5:35",7.499999
"7/5/2025 5:40","BWTR1","7/5/2025 5:35",-23.26412
"7/5/2025 5:40","CAPTL_WF","7/5/2025 5:35",0
"7/5/2025 5:40","CHALLHWF","7/5/2025 5:35",41.299999
"7/5/2025 5:40","CLOVER","7/5/2025 5:35",0
"7/5/2025 5:40","CLUNY","7/5/2025 5:35",2.166629
"7/5/2025 5:40","CONDONG1","7/5/2025 5:35",24.85
"7/5/2025 5:40","CULLRGWF","7/5/2025 5:35",0.05
"7/5/2025 5:40","DIAPURWF1","7/5/2025 5:35",5.3
"7/5/2025 5:40","ERGT01","7/5/2025 5:35",0
"7/5/2025 5:40","GB01","7/5/2025 5:35",0
"7/5/2025 5:40","GERMCRK","7/5/2025 5:35",16.639999
"7/5/2025 5:40","GRIFSF1","7/5/2025 5:35",0.001526
"7/5/2025 5:40","HUGSF1","7/5/2025 5:35",-0.2
"7/5/2025 5:40","KEPBG1","7/5/2025 5:35",0
"7/5/2025 5:40","LRSF1","7/5/2025 5:35",0
"7/5/2025 5:40","MBAHNTH","7/5/2025 5:35",22
"7/5/2025 5:40","MLSP1","7/5/2025 5:35",0.038
"7/5/2025 5:40","MLWF1","7/5/2025 5:35",8.684999
"7/5/2025 5:40","PALOONA","7/5/2025 5:35",29.66
"7/5/2025 5:40","PIONEER","7/5/2025 5:35",29.200001
"7/5/2025 5:40","PORTWF","7/5/2025 5:35",88.900002
"7/5/2025 5:40","REPULSE","7/5/2025 5:35",15.52453
"7/5/2025 5:40","ROWALLAN","7/5/2025 5:35",-0.005447
"7/5/2025 5:40","ROYALLA1","7/5/2025 5:35",0
"7/5/2025 5:40","RPCG","7/5/2025 5:35",-0.6
"7/5/2025 5:40","RUBICON","7/5/2025 5:35",0.315
"7/5/2025 5:40","SHOAL1","7/5/2025 5:35",41.849998
"7/5/2025 5:40","TULLYSM1","7/5/2025 5:35",9.9
"7/5/2025 5:40","WAUBRAWF","7/5/2025 5:35",166.813995
"7/5/2025 5:40","WNSF1","7/5/2025 5:35",0
"7/5/2025 5:40","WOOLNTH1","7/5/2025 5:35",16.029999
"7/5/2025 5:40","YAMBUKWF","7/5/2025 5:35",22.4
"7/5/2025 5:40","YSWF1","7/5/2025 5:35",1.3
"7/5/2025 5:45","BARCSF1","7/5/2025 5:40",0.2
"7/5/2025 5:45","BUTLERSG","7/5/2025 5:40",7.499999
"7/5/2025 5:45","BWTR1","7/5/2025 5:40",-23.26412
"7/5/2025 5:45","CAPTL_WF","7/5/2025 5:40",0
"7/5/2025 5:45","CHALLHWF","7/5/2025 5:40",41
"7/5/2025 5:45","CLOVER","7/5/2025 5:40",0
"7/5/2025 5:45","CLUNY","7/5/2025 5:40",2.019226
"7/5/2025 5:45","CONDONG1","7/5/2025 5:40",24.4
"7/5/2025 5:45","CULLRGWF","7/5/2025 5:40",0.01
"7/5/2025 5:45","DIAPURWF1","7/5/2025 5:40",5.3
"7/5/2025 5:45","ERGT01","7/5/2025 5:40",0
"7/5/2025 5:45","GB01","7/5/2025 5:40",0
"7/5/2025 5:45","GRIFSF1","7/5/2025 5:40",0.001526
"7/5/2025 5:45","HUGSF1","7/5/2025 5:40",-0.2
"7/5/2025 5:45","KEPBG1","7/5/2025 5:40",0
"7/5/2025 5:45","LRSF1","7/5/2025 5:40",0
"7/5/2025 5:45","MBAHNTH","7/5/2025 5:40",22.299999
"7/5/2025 5:45","MLSP1","7/5/2025 5:40",0.038
"7/5/2025 5:45","MLWF1","7/5/2025 5:40",9.21
"7/5/2025 5:45","PALOONA","7/5/2025 5:40",29.779999
"7/5/2025 5:45","PIONEER","7/5/2025 5:40",30.4
"7/5/2025 5:45","PORTWF","7/5/2025 5:40",94.5
"7/5/2025 5:45","REPULSE","7/5/2025 5:40",3.047532
"7/5/2025 5:45","ROWALLAN","7/5/2025 5:40",-0.005447
"7/5/2025 5:45","ROYALLA1","7/5/2025 5:40",0
"7/5/2025 5:45","RPCG","7/5/2025 5:40",-0.6
"7/5/2025 5:45","RUBICON","7/5/2025 5:40",0.18
"7/5/2025 5:45","SHOAL1","7/5/2025 5:40",41.790001
"7/5/2025 5:45","TULLYSM1","7/5/2025 5:40",10.1
"7/5/2025 5:45","WAUBRAWF","7/5/2025 5:40",167.335007
"7/5/2025 5:45","WNSF1","7/5/2025 5:40",0
"7/5/2025 5:45","WOOLNTH1","7/5/2025 5:40",16.379999
"7/5/2025 5:45","YAMBUKWF","7/5/2025 5:40",23.5
"7/5/2025 5:45","YSWF1","7/5/2025 5:40",1.5
"7/5/2025 5:50","BARCSF1","7/5/2025 5:45",0.2
"7/5/2025 5:50","BUTLERSG","7/5/2025 5:45",7.599998
"7/5/2025 5:50","BWTR1","7/5/2025 5:45",-23.26412
"7/5/2025 5:50","CAPTL_WF","7/5/2025 5:45",0
"7/5/2025 5:50","CHALLHWF","7/5/2025 5:45",39.700001
"7/5/2025 5:50","CLOVER","7/5/2025 5:45",0
"7/5/2025 5:50","CLUNY","7/5/2025 5:45",2.071412
"7/5/2025 5:50","CONDONG1","7/5/2025 5:45",23.379999
"7/5/2025 5:50","CULLRGWF","7/5/2025 5:45",0
"7/5/2025 5:50","DIAPURWF1","7/5/2025 5:45",5.3
"7/5/2025 5:50","ERGT01","7/5/2025 5:45",0
"7/5/2025 5:50","GB01","7/5/2025 5:45",0
"7/5/2025 5:50","GERMCRK","7/5/2025 5:45",14.159
"7/5/2025 5:50","GRIFSF1","7/5/2025 5:45",0.001526
"7/5/2025 5:50","HUGSF1","7/5/2025 5:45",-0.2
"7/5/2025 5:50","KEPBG1","7/5/2025 5:45",0
"7/5/2025 5:50","LRSF1","7/5/2025 5:45",0
"7/5/2025 5:50","MBAHNTH","7/5/2025 5:45",21.299999
"7/5/2025 5:50","MLSP1","7/5/2025 5:45",0.038
"7/5/2025 5:50","MLWF1","7/5/2025 5:45",8.684999
"7/5/2025 5:50","PALOONA","7/5/2025 5:45",30.24
"7/5/2025 5:50","PIONEER","7/5/2025 5:45",34
"7/5/2025 5:50","PORTWF","7/5/2025 5:45",90.300003
"7/5/2025 5:50","REPULSE","7/5/2025 5:45",3.194018
"7/5/2025 5:50","ROWALLAN","7/5/2025 5:45",-0.005447
"7/5/2025 5:50","ROYALLA1","7/5/2025 5:45",0
"7/5/2025 5:50","RPCG","7/5/2025 5:45",-0.6
"7/5/2025 5:50","RUBICON","7/5/2025 5:45",0.18
"7/5/2025 5:50","SHOAL1","7/5/2025 5:45",41.349998
"7/5/2025 5:50","TULLYSM1","7/5/2025 5:45",9.9
"7/5/2025 5:50","WAUBRAWF","7/5/2025 5:45",167.973007
"7/5/2025 5:50","WNSF1","7/5/2025 5:45",0
"7/5/2025 5:50","WOOLNTH1","7/5/2025 5:45",17.949999
"7/5/2025 5:50","YAMBUKWF","7/5/2025 5:45",24.4
"7/5/2025 5:50","YSWF1","7/5/2025 5:45",1.6
"7/5/2025 5:55","BARCSF1","7/5/2025 5:50",0.2
"7/5/2025 5:55","BUTLERSG","7/5/2025 5:50",7.499999
"7/5/2025 5:55","BWTR1","7/5/2025 5:50",-23.26412
"7/5/2025 5:55","CAPTL_WF","7/5/2025 5:50",0
"7/5/2025 5:55","CHALLHWF","7/5/2025 5:50",37.800003
"7/5/2025 5:55","CLOVER","7/5/2025 5:50",0
"7/5/2025 5:55","CLUNY","7/5/2025 5:50",2.057679
"7/5/2025 5:55","CONDONG1","7/5/2025 5:50",24.459999
"7/5/2025 5:55","CULLRGWF","7/5/2025 5:50",0.32
"7/5/2025 5:55","DIAPURWF1","7/5/2025 5:50",5.3
"7/5/2025 5:55","ERGT01","7/5/2025 5:50",0
"7/5/2025 5:55","GB01","7/5/2025 5:50",0
"7/5/2025 5:55","GERMCRK","7/5/2025 5:50",16.701
"7/5/2025 5:55","GRIFSF1","7/5/2025 5:50",0.001526
"7/5/2025 5:55","HUGSF1","7/5/2025 5:50",-0.2
"7/5/2025 5:55","KEPBG1","7/5/2025 5:50",0
"7/5/2025 5:55","LRSF1","7/5/2025 5:50",0
"7/5/2025 5:55","MBAHNTH","7/5/2025 5:50",20.9
"7/5/2025 5:55","MLSP1","7/5/2025 5:50",0.038
"7/5/2025 5:55","MLWF1","7/5/2025 5:50",9.645
"7/5/2025 5:55","PALOONA","7/5/2025 5:50",30.109999
"7/5/2025 5:55","PIONEER","7/5/2025 5:50",35.299999
"7/5/2025 5:55","PORTWF","7/5/2025 5:50",91
"7/5/2025 5:55","REPULSE","7/5/2025 5:50",3.174487
"7/5/2025 5:55","ROWALLAN","7/5/2025 5:50",-0.005447
"7/5/2025 5:55","ROYALLA1","7/5/2025 5:50",0
"7/5/2025 5:55","RPCG","7/5/2025 5:50",-0.6
"7/5/2025 5:55","RUBICON","7/5/2025 5:50",0.315
"7/5/2025 5:55","SHOAL1","7/5/2025 5:50",41.599998
"7/5/2025 5:55","TULLYSM1","7/5/2025 5:50",9.9
"7/5/2025 5:55","WAUBRAWF","7/5/2025 5:50",168.625
"7/5/2025 5:55","WNSF1","7/5/2025 5:50",0
"7/5/2025 5:55","WOOLNTH1","7/5/2025 5:50",19.84
"7/5/2025 5:55","YAMBUKWF","7/5/2025 5:50",24.4
"7/5/2025 5:55","YSWF1","7/5/2025 5:50",1.4
"7/5/2025 6:00","BARCSF1","7/5/2025 5:55",0.2
"7/5/2025 6:00","BUTLERSG","7/5/2025 5:55",7.599998
"7/5/2025 6:00","BWTR1","7/5/2025 5:55",-23.26412
"7/5/2025 6:00","CAPTL_WF","7/5/2025 5:55",0
"7/5/2025 6:00","CHALLHWF","7/5/2025 5:55",38.300003
"7/5/2025 6:00","CLOVER","7/5/2025 5:55",0
"7/5/2025 6:00","CLUNY","7/5/2025 5:55",2.142824
"7/5/2025 6:00","CONDONG1","7/5/2025 5:55",24.16
"7/5/2025 6:00","CULLRGWF","7/5/2025 5:55",0.55
"7/5/2025 6:00","DIAPURWF1","7/5/2025 5:55",5.3
"7/5/2025 6:00","ERGT01","7/5/2025 5:55",0
"7/5/2025 6:00","GB01","7/5/2025 5:55",0
"7/5/2025 6:00","GERMCRK","7/5/2025 5:55",16.701
"7/5/2025 6:00","GRIFSF1","7/5/2025 5:55",0.001526
"7/5/2025 6:00","HUGSF1","7/5/2025 5:55",-0.2
"7/5/2025 6:00","KEPBG1","7/5/2025 5:55",0
"7/5/2025 6:00","LRSF1","7/5/2025 5:55",0
"7/5/2025 6:00","MBAHNTH","7/5/2025 5:55",21.5
"7/5/2025 6:00","MLSP1","7/5/2025 5:55",0.038
"7/5/2025 6:00","MLWF1","7/5/2025 5:55",10.875
"7/5/2025 6:00","PALOONA","7/5/2025 5:55",29.869999
"7/5/2025 6:00","PIONEER","7/5/2025 5:55",38.299999
